video_id,labels,top1,top1_rate,top2,top2_rate,top3,top3_rate,top4,top4_rate,top5,top5_rate
rA9Ood3-peg,"['Fowl', 'Crowing, cock-a-doodle-doo', 'Cluck', 'Chicken, rooster', 'Sound effect']",Silence,0.34639654,Animal,0.25299653,"Livestock, farm animals, working animals",0.2401518,Fowl,0.23602882,"Chicken, rooster",0.23439662
awQP-69K3rY,"['Bird', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Crowing, cock-a-doodle-doo', 'Cluck', 'Chicken, rooster', 'Livestock, farm animals, working animals']",Animal,0.7383314,"Livestock, farm animals, working animals",0.5853762,"Chicken, rooster",0.56993616,Fowl,0.56327456,"Crowing, cock-a-doodle-doo",0.33642277
H9nKSRtcxiY,"['Turkey', 'Fowl', 'Gobble']",Animal,0.61360246,Turkey,0.4907899,"Livestock, farm animals, working animals",0.45848235,Fowl,0.45836085,Gobble,0.44725984
IltZFWvvGDM,"['Bird', 'Bird vocalization, bird call, bird song', 'Fowl', 'Honk', 'Goose']",Speech,0.50776273,Animal,0.14212973,Fowl,0.121697165,"Livestock, farm animals, working animals",0.11668606,Goose,0.0888235
VfD2zft-E-M,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Speech,0.3512345,Fowl,0.34034184,Turkey,0.32064417,"Livestock, farm animals, working animals",0.31239927,Gobble,0.30064294
FJmnucB-Wik,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Speech,0.2763217,Animal,0.23197205,"Livestock, farm animals, working animals",0.18883169,Fowl,0.18118225,Turkey,0.15085116
-JJmkQYZA-4,"['Fowl', 'Crowing, cock-a-doodle-doo', 'Chicken, rooster']",Silence,0.65005744,Animal,0.23513933,"Livestock, farm animals, working animals",0.20243065,Fowl,0.197077,"Chicken, rooster",0.17668462
ygTa1mOTSo0,"['Fowl', 'Goose']",Animal,0.39639264,Wild animals,0.24690703,Bird,0.22181106,"Bird vocalization, bird call, bird song",0.13357699,"Outside, rural or natural",0.123762034
jaQ48brABIk,"['Fowl', 'Honk', 'Goose']",Speech,0.48246083,Animal,0.059582017,"Livestock, farm animals, working animals",0.05801508,Fowl,0.04999643,Turkey,0.048185505
ygTa1mOTSo0,"['Fowl', 'Goose']",Animal,0.39639264,Wild animals,0.24690703,Bird,0.22181106,"Bird vocalization, bird call, bird song",0.13357699,"Outside, rural or natural",0.123762034
nVpU4g6jWu8,"['Turkey', 'Fowl', 'Gobble']",Speech,0.27765185,Laughter,0.17889585,"Inside, small room",0.06433861,Giggle,0.061739527,Snicker,0.049389195
8Admm68VCj0,"['Fowl', 'Honk', 'Goose']",Animal,0.67467123,Fowl,0.60501724,"Livestock, farm animals, working animals",0.56425047,Goose,0.4941832,Duck,0.45821396
g_p6sqfaXHM,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.5853671,"Livestock, farm animals, working animals",0.32374018,Fowl,0.3189438,Turkey,0.2132254,Gobble,0.17885141
xxJXkXjxqt4,"['Fowl', 'Honk', 'Goose']",Speech,0.2796365,"Gunshot, gunfire",0.15183815,Explosion,0.14277124,"Outside, rural or natural",0.14202893,Animal,0.105246805
2Fbt9QiLWWc,"['Fowl', 'Cluck']",Speech,0.40514225,"Chicken, rooster",0.2019742,Fowl,0.20043215,Animal,0.19814348,"Livestock, farm animals, working animals",0.19721551
kSE2Lav5ZCs,"['Fowl', 'Honk', 'Goose']",Speech,0.5588862,Animal,0.15587959,"Domestic animals, pets",0.10330336,Dog,0.101480566,Whimper (dog),0.04438699
-JJmkQYZA-4,"['Fowl', 'Crowing, cock-a-doodle-doo', 'Chicken, rooster']",Silence,0.65005744,Animal,0.23513933,"Livestock, farm animals, working animals",0.20243065,Fowl,0.197077,"Chicken, rooster",0.17668462
6Y5Ad3Mg068,"['Fowl', 'Cluck', 'Chicken, rooster']",Animal,0.34641838,Bird,0.2973414,Wild animals,0.2830368,"Bird vocalization, bird call, bird song",0.2634786,"Chirp, tweet",0.23125575
Zbz0xb0BYSk,"['Fowl', 'Crowing, cock-a-doodle-doo', 'Cluck', 'Chicken, rooster']",Animal,0.6100177,"Livestock, farm animals, working animals",0.5194419,"Chicken, rooster",0.5177405,Fowl,0.5123526,"Crowing, cock-a-doodle-doo",0.39880303
c2q8tK3tOQk,"['Fowl', 'Honk', 'Goose']",Animal,0.78345394,"Livestock, farm animals, working animals",0.6698222,Fowl,0.6382235,"Chicken, rooster",0.5057181,Cluck,0.33044714
kSE2Lav5ZCs,"['Fowl', 'Honk', 'Goose']",Speech,0.5588862,Animal,0.15587959,"Domestic animals, pets",0.10330336,Dog,0.101480566,Whimper (dog),0.04438699
k0hXSVmpVZk,"['Fowl', 'Honk', 'Goose']",Speech,0.33494815,Animal,0.14043428,"Livestock, farm animals, working animals",0.13284668,Goose,0.125662,Fowl,0.1192482
MMUQckEa_ME,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']","Livestock, farm animals, working animals",0.38116962,Animal,0.37183493,Fowl,0.33439636,Goose,0.19635293,Duck,0.19467595
K3CenN7d30Y,"['Fowl', 'Wind', 'Crowing, cock-a-doodle-doo', 'Chicken, rooster', 'Wind noise (microphone)']",Animal,0.7326996,"Livestock, farm animals, working animals",0.57017165,Fowl,0.5601703,"Chicken, rooster",0.54430294,"Crowing, cock-a-doodle-doo",0.454458
K3Q8Gi6oPIg,"['Fowl', 'Crowing, cock-a-doodle-doo', 'Cluck', 'Chicken, rooster']",Speech,0.60030955,Animal,0.06911705,"Livestock, farm animals, working animals",0.06325175,Fowl,0.061420433,"Chicken, rooster",0.05737135
1EuGaYmvlXM,"['Fowl', 'Honk', 'Goose']",Animal,0.5861733,"Livestock, farm animals, working animals",0.5847364,Fowl,0.5836259,Goose,0.47314495,Honk,0.44162822
JgIXsVnfJ9o,"['Bird', 'Fowl', 'Goat', 'Livestock, farm animals, working animals', 'Animal']",Silence,0.41273212,"Livestock, farm animals, working animals",0.25201005,Animal,0.2455456,Sheep,0.1967224,Bleat,0.16267507
1dH-lZ8TNLU,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.87130666,Turkey,0.7604663,"Livestock, farm animals, working animals",0.73462015,Fowl,0.7236674,Gobble,0.6949651
1dH-lZ8TNLU,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.87130666,Turkey,0.7604663,"Livestock, farm animals, working animals",0.73462015,Fowl,0.7236674,Gobble,0.6949651
MMUQckEa_ME,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']","Livestock, farm animals, working animals",0.38116962,Animal,0.37183493,Fowl,0.33439636,Goose,0.19635293,Duck,0.19467595
sK4PNV9RcR8,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Speech,0.4952361,Turkey,0.21602854,Fowl,0.20820327,"Livestock, farm animals, working animals",0.20698185,Animal,0.20674029
H9nKSRtcxiY,"['Turkey', 'Fowl', 'Gobble']",Animal,0.61360246,Turkey,0.4907899,"Livestock, farm animals, working animals",0.45848235,Fowl,0.45836085,Gobble,0.44725984
8VoDhx0Zsxc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.30369848,"Outside, rural or natural",0.15325856,Wild animals,0.13035792,Bird,0.113645,"Livestock, farm animals, working animals",0.09248197
Ind-moQb3tc,"['Turkey', 'Fowl', 'Gobble']",Animal,0.29917118,Turkey,0.20149556,"Livestock, farm animals, working animals",0.16173503,Explosion,0.15556328,Fowl,0.15408225
9R4qwSl7u2A,"['Turkey', 'Fowl', 'Gobble']",Animal,0.3279173,"Livestock, farm animals, working animals",0.18893996,Fowl,0.18729392,Turkey,0.14385816,Wild animals,0.14228882
lLdaRlWf2GU,"['Turkey', 'Fowl', 'Gobble']",Speech,0.5386914,Animal,0.062077135,"Outside, rural or natural",0.042470194,Stream,0.03880172,Fowl,0.026603404
xfGXhVboW9U,"['Turkey', 'Fowl', 'Gobble']",Animal,0.50127864,"Livestock, farm animals, working animals",0.3725244,Fowl,0.34768367,Turkey,0.23665985,Gobble,0.20680216
g_p6sqfaXHM,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.5853671,"Livestock, farm animals, working animals",0.32374018,Fowl,0.3189438,Turkey,0.2132254,Gobble,0.17885141
Ind-moQb3tc,"['Turkey', 'Fowl', 'Gobble']",Animal,0.29917118,Turkey,0.20149556,"Livestock, farm animals, working animals",0.16173503,Explosion,0.15556328,Fowl,0.15408225
8VoDhx0Zsxc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.30369848,"Outside, rural or natural",0.15325856,Wild animals,0.13035792,Bird,0.113645,"Livestock, farm animals, working animals",0.09248197
TDNnNmgqhNI,"['Turkey', 'Fowl', 'Gobble']",Speech,0.59704316,"Outside, urban or manmade",0.026453998,Screaming,0.018268619,"Hubbub, speech noise, speech babble",0.014612694,Whoop,0.012763712
l7wdJtEJrRc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.5949131,Wild animals,0.3088749,Bird,0.30703846,Fowl,0.26115054,"Livestock, farm animals, working animals",0.24590056
gQby3qzwwQw,"['Turkey', 'Fowl', 'Gobble']",Animal,0.38013557,Wild animals,0.17347601,"Livestock, farm animals, working animals",0.13378648,"Inside, small room",0.12818177,Fowl,0.1248044
cxkCPSXyT-Y,"['Turkey', 'Fowl', 'Gobble']",Speech,0.44564277,Animal,0.31007946,Wild animals,0.1424584,Bird,0.119919255,"Livestock, farm animals, working animals",0.112705424
TDNnNmgqhNI,"['Turkey', 'Fowl', 'Gobble']",Speech,0.59704316,"Outside, urban or manmade",0.026453998,Screaming,0.018268619,"Hubbub, speech noise, speech babble",0.014612694,Whoop,0.012763712
80Lqw4-iQXI,"['Turkey', 'Fowl', 'Gobble']",Animal,0.29526755,"Livestock, farm animals, working animals",0.2117734,Fowl,0.20946853,Speech,0.17147547,Turkey,0.101482175
Au8g9kAlrLQ,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Music,0.79428834,Percussion,0.19825521,Drum,0.13893642,Musical instrument,0.13363291,Drum kit,0.086825326
xfGXhVboW9U,"['Turkey', 'Fowl', 'Gobble']",Animal,0.50127864,"Livestock, farm animals, working animals",0.3725244,Fowl,0.34768367,Turkey,0.23665985,Gobble,0.20680216
80Lqw4-iQXI,"['Turkey', 'Fowl', 'Gobble']",Animal,0.29526755,"Livestock, farm animals, working animals",0.2117734,Fowl,0.20946853,Speech,0.17147547,Turkey,0.101482175
6QvSd79Ocw8,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.35677272,Turkey,0.16440555,"Livestock, farm animals, working animals",0.13944884,Wild animals,0.13299388,"Outside, rural or natural",0.13244453
LiXfod3qOQw,"['Turkey', 'Fowl', 'Gobble']",Fowl,0.71313536,"Livestock, farm animals, working animals",0.70230556,Animal,0.67751807,Turkey,0.63926566,Gobble,0.61418164
JuzqJAPlb5w,"['Turkey', 'Fowl', 'Cluck', 'Gobble', 'Chicken, rooster']",Music,0.3694067,Speech,0.35181534,Turkey,0.103212275,Gobble,0.09816611,Animal,0.094745226
00z0M1DJyAw,"['Turkey', 'Fowl', 'Gobble']",Animal,0.7711413,Wild animals,0.42196092,Bird,0.38617265,"Livestock, farm animals, working animals",0.25569123,Fowl,0.24224102
Au8g9kAlrLQ,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Music,0.79428834,Percussion,0.19825521,Drum,0.13893642,Musical instrument,0.13363291,Drum kit,0.086825326
8VoDhx0Zsxc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.30369848,"Outside, rural or natural",0.15325856,Wild animals,0.13035792,Bird,0.113645,"Livestock, farm animals, working animals",0.09248197
AMxnCzC33lo,"['Turkey', 'Fowl', 'Gobble']",Animal,0.5625696,"Livestock, farm animals, working animals",0.4049273,Fowl,0.38120395,Turkey,0.3243196,Gobble,0.2960553
6QvSd79Ocw8,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.35677272,Turkey,0.16440555,"Livestock, farm animals, working animals",0.13944884,Wild animals,0.13299388,"Outside, rural or natural",0.13244453
gQby3qzwwQw,"['Turkey', 'Fowl', 'Gobble']",Animal,0.38013557,Wild animals,0.17347601,"Livestock, farm animals, working animals",0.13378648,"Inside, small room",0.12818177,Fowl,0.1248044
vw_q2SV_YOY,"['Turkey', 'Fowl', 'Gobble']","Outside, rural or natural",0.2400858,Animal,0.20065263,"Livestock, farm animals, working animals",0.11187847,"Walk, footsteps",0.1044392,Fowl,0.06304203
WdGkP2ID5S4,"['Turkey', 'Fowl', 'Gobble']",Speech,0.38823694,Animal,0.26055515,"Livestock, farm animals, working animals",0.12785147,Wild animals,0.11328417,Fowl,0.10801075
QDqBJwoQcNY,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble', 'Livestock, farm animals, working animals']",Animal,0.5379938,"Livestock, farm animals, working animals",0.3284867,Fowl,0.28632945,Bird,0.1803054,Wild animals,0.17387033
YGj2ZPZ5cew,"['Turkey', 'Fowl', 'Gobble']",Animal,0.51497054,"Livestock, farm animals, working animals",0.30243045,Fowl,0.29394346,Turkey,0.22120392,Gobble,0.19998673
SFMXcbyHbF0,"['Turkey', 'Fowl', 'Gobble']",Speech,0.36353925,"Crying, sobbing",0.09442641,"Baby cry, infant cry",0.08149271,Laughter,0.07308972,"Livestock, farm animals, working animals",0.04811213
4NBN36NCT-8,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.20289703,"Inside, small room",0.1544816,"Livestock, farm animals, working animals",0.10622497,Silence,0.08112918,"Rodents, rats, mice",0.072882816
YGj2ZPZ5cew,"['Turkey', 'Fowl', 'Gobble']",Animal,0.51497054,"Livestock, farm animals, working animals",0.30243045,Fowl,0.29394346,Turkey,0.22120392,Gobble,0.19998673
aWgRtDIA2U4,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.3715654,"Livestock, farm animals, working animals",0.31797844,Fowl,0.30897883,Turkey,0.3037381,Gobble,0.29987177
7uifiqanNoM,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.378007,Speech,0.20467095,Bird,0.18831676,Wild animals,0.18765827,"Livestock, farm animals, working animals",0.1359838
muQm_S77_E0,"['Turkey', 'Fowl', 'Gobble']",Animal,0.8515147,Turkey,0.84579754,Gobble,0.79302585,"Livestock, farm animals, working animals",0.69279635,Fowl,0.6914023
FJmnucB-Wik,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Speech,0.2763217,Animal,0.23197205,"Livestock, farm animals, working animals",0.18883169,Fowl,0.18118225,Turkey,0.15085116
J-xh_0p3m0s,"['Turkey', 'Fowl', 'Gobble']",Animal,0.3463375,"Livestock, farm animals, working animals",0.32456866,Fowl,0.32175675,Turkey,0.32129574,Gobble,0.27126962
H3XoJGQoMJI,"['Turkey', 'Fowl', 'Gobble']",Animal,0.24509172,"Domestic animals, pets",0.12700814,Speech,0.11199796,"Livestock, farm animals, working animals",0.11012012,Dog,0.10860483
l9yKYfvWMB4,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.74488544,Fowl,0.42528552,Duck,0.42369825,"Livestock, farm animals, working animals",0.40478477,Goose,0.32212234
emARK6c6Snk,"['Turkey', 'Fowl', 'Gobble']",Animal,0.703116,Turkey,0.583077,"Livestock, farm animals, working animals",0.52558976,Gobble,0.5236033,Fowl,0.52042884
SYEmTschjRg,"['Turkey', 'Fowl', 'Gobble']",Music,0.59991467,Speech,0.08535732,Rapping,0.028729474,Turkey,0.023420462,Hip hop music,0.020181643
DPcGzqHoo7Y,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Music,0.6270505,Animal,0.0644782,Turkey,0.053055465,Gobble,0.04634116,Fowl,0.04438916
6QvSd79Ocw8,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.35677272,Turkey,0.16440555,"Livestock, farm animals, working animals",0.13944884,Wild animals,0.13299388,"Outside, rural or natural",0.13244453
xfGXhVboW9U,"['Turkey', 'Fowl', 'Gobble']",Animal,0.50127864,"Livestock, farm animals, working animals",0.3725244,Fowl,0.34768367,Turkey,0.23665985,Gobble,0.20680216
l7wdJtEJrRc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.5949131,Wild animals,0.3088749,Bird,0.30703846,Fowl,0.26115054,"Livestock, farm animals, working animals",0.24590056
I1NE3H6soBU,"['Turkey', 'Fowl', 'Crowing, cock-a-doodle-doo', 'Gobble', 'Chicken, rooster']",Animal,0.69017637,"Livestock, farm animals, working animals",0.5632117,Fowl,0.52118737,"Chicken, rooster",0.35571724,Cluck,0.19784686
HrxB8DnUHLs,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Turkey,0.74362564,Gobble,0.7051653,Fowl,0.6955809,Animal,0.69098586,"Livestock, farm animals, working animals",0.6756374
Au8g9kAlrLQ,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Music,0.79428834,Percussion,0.19825521,Drum,0.13893642,Musical instrument,0.13363291,Drum kit,0.086825326
7uifiqanNoM,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.378007,Speech,0.20467095,Bird,0.18831676,Wild animals,0.18765827,"Livestock, farm animals, working animals",0.1359838
LIluVun_dJk,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble', 'Livestock, farm animals, working animals']",Animal,0.75185823,Bird,0.35848874,Wild animals,0.3544173,"Livestock, farm animals, working animals",0.33427694,Fowl,0.2724977
YGj2ZPZ5cew,"['Turkey', 'Fowl', 'Gobble']",Animal,0.51497054,"Livestock, farm animals, working animals",0.30243045,Fowl,0.29394346,Turkey,0.22120392,Gobble,0.19998673
SFMXcbyHbF0,"['Turkey', 'Fowl', 'Gobble']",Speech,0.36353925,"Crying, sobbing",0.09442641,"Baby cry, infant cry",0.08149271,Laughter,0.07308972,"Livestock, farm animals, working animals",0.04811213
TDNnNmgqhNI,"['Turkey', 'Fowl', 'Gobble']",Speech,0.59704316,"Outside, urban or manmade",0.026453998,Screaming,0.018268619,"Hubbub, speech noise, speech babble",0.014612694,Whoop,0.012763712
cxkCPSXyT-Y,"['Turkey', 'Fowl', 'Gobble']",Speech,0.44564277,Animal,0.31007946,Wild animals,0.1424584,Bird,0.119919255,"Livestock, farm animals, working animals",0.112705424
I1NE3H6soBU,"['Turkey', 'Fowl', 'Crowing, cock-a-doodle-doo', 'Gobble', 'Chicken, rooster']",Animal,0.69017637,"Livestock, farm animals, working animals",0.5632117,Fowl,0.52118737,"Chicken, rooster",0.35571724,Cluck,0.19784686
yGBSo4TDeTg,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.2633865,Speech,0.24975026,Fowl,0.1610524,"Livestock, farm animals, working animals",0.15992269,Turkey,0.15728527
1dH-lZ8TNLU,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.87130666,Turkey,0.7604663,"Livestock, farm animals, working animals",0.73462015,Fowl,0.7236674,Gobble,0.6949651
8VoDhx0Zsxc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.30369848,"Outside, rural or natural",0.15325856,Wild animals,0.13035792,Bird,0.113645,"Livestock, farm animals, working animals",0.09248197
J-xh_0p3m0s,"['Turkey', 'Fowl', 'Gobble']",Animal,0.3463375,"Livestock, farm animals, working animals",0.32456866,Fowl,0.32175675,Turkey,0.32129574,Gobble,0.27126962
cxkCPSXyT-Y,"['Turkey', 'Fowl', 'Gobble']",Speech,0.44564277,Animal,0.31007946,Wild animals,0.1424584,Bird,0.119919255,"Livestock, farm animals, working animals",0.112705424
l9yKYfvWMB4,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.74488544,Fowl,0.42528552,Duck,0.42369825,"Livestock, farm animals, working animals",0.40478477,Goose,0.32212234
muQm_S77_E0,"['Turkey', 'Fowl', 'Gobble']",Animal,0.8515147,Turkey,0.84579754,Gobble,0.79302585,"Livestock, farm animals, working animals",0.69279635,Fowl,0.6914023
I1NE3H6soBU,"['Turkey', 'Fowl', 'Crowing, cock-a-doodle-doo', 'Gobble', 'Chicken, rooster']",Animal,0.69017637,"Livestock, farm animals, working animals",0.5632117,Fowl,0.52118737,"Chicken, rooster",0.35571724,Cluck,0.19784686
yGBSo4TDeTg,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.2633865,Speech,0.24975026,Fowl,0.1610524,"Livestock, farm animals, working animals",0.15992269,Turkey,0.15728527
l9yKYfvWMB4,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.74488544,Fowl,0.42528552,Duck,0.42369825,"Livestock, farm animals, working animals",0.40478477,Goose,0.32212234
nVpU4g6jWu8,"['Turkey', 'Fowl', 'Gobble']",Speech,0.27765185,Laughter,0.17889585,"Inside, small room",0.06433861,Giggle,0.061739527,Snicker,0.049389195
AMxnCzC33lo,"['Turkey', 'Fowl', 'Gobble']",Animal,0.5625696,"Livestock, farm animals, working animals",0.4049273,Fowl,0.38120395,Turkey,0.3243196,Gobble,0.2960553
VxYQ_7maGQg,"['Turkey', 'Fowl', 'Gobble']",Speech,0.7120248,Turkey,0.10397178,Gobble,0.089836076,Fowl,0.08934592,"Livestock, farm animals, working animals",0.085824855
nVpU4g6jWu8,"['Turkey', 'Fowl', 'Gobble']",Speech,0.27765185,Laughter,0.17889585,"Inside, small room",0.06433861,Giggle,0.061739527,Snicker,0.049389195
